,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,CentralAir_Y,Foundation,BsmtQual,ExterQual,ExterCond,BsmtQual,ExterQual,ExterCond,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageQual,GarageCond,PoolQC,PavedDrive,BsmtFinType2,BsmtFinType1,BsmtExposure,BsmtCond,Functional,FireplaceQu,GarageType,GarageFinish,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,YearBuilt,YearRemodAdd,GarageYrBlt,DateBuilt,GdPrv,GdWo,MnPrv,MnWw,Gar2,Othr,Shed,TenC,COD,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,Abnorml,AdjLand,Alloca,Family,Normal,Partial,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,EnclosedPorch,ScreenPorch,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandSlope,BsmtFullBath,FullBath,LowQualFinSF,GrLivArea,BsmtHalfBath,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,BrkCmn,BrkFace,None,Stone,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,Fireplaces,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,GarageCars,OpenPorchSF,WoodDeckSF
409,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,4,6,3,1,0,0,0,1,0,2007,2008,2008,13970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.639642287858013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.454347296253507,9.287394001418473,4.61512051684126,6.672032945461067,1,1,3,8,1,5.5053315359323625,6.942156705699469,6.957497370876951,6.9363427358340495,836,3,4.634728988229636,0.0
410,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,2,3,3,2,0,1,0,0,0,0,3,3,0,2,1,1,1,2,3,0,6,1,0,0,1,0,1,0,1958,1958,1958,14396.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.152268856032539,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.23410650459726,9.166597449028265,0.0,0.0,0,0,3,5,1,7.152268856032539,7.152268856032539,7.152268856032539,0.0,350,1,0.0,0.0
411,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,2,3,0,0,6,3,0,0,1,0,1,0,1955,1955,1955,13149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.963189985870238,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.61512051684126,10.453081864230466,0.0,6.963189985870238,0,0,3,5,1,0.0,6.963189985870238,6.963189985870238,0.0,572,2,0.0,5.579729825986222
412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,5,3,5,5,3,0,0,1,0,0,0,3,3,0,2,1,6,3,3,0,4,6,3,1,0,0,0,1,0,2009,2009,2009,14761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.2991214627108,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.248495242049359,8.390268497842571,6.07073772800249,6.361302477572996,1,1,2,7,1,6.794586580876499,7.293697720601438,7.2991214627108,0.0,484,2,4.976733742420574,0.0
413,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,0,4,4,1,0,0,0,1,1,0,1927,1950,1927,14669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.9363427358340495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.04305126783455,9.10063710688422,0.0,0.0,1,0,2,5,1,6.9167150203536085,6.9167150203536085,6.9363427358340495,0.0,360,2,0.0,0.0
414,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,6,4,1,3,0,3,6,1,0,0,1,0,1,0,1993,1993,1993,14214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.6487397889562425,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0943445622221,9.326254996572539,0.0,3.9318256327243257,1,1,3,9,1,6.214608098422191,6.985641817639208,6.985641817639208,6.925595197110468,678,3,5.236441962829949,5.2832037287379885
415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,3,3,0,0,6,3,0,0,1,0,1,0,2007,2007,2007,13726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.201170883281678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.304065093204169,9.093806555720231,0.0,3.2188758248682006,0,0,3,6,1,7.183111701743281,7.201170883281678,7.201170883281678,0.0,396,2,3.4339872044851463,4.61512051684126
416,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,5,1,3,0,3,6,3,0,0,1,0,1,0,1978,1978,1978,13208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.244941546337007,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.31748811353631,8.967631665167133,5.318119993844216,5.3471075307174685,1,1,3,6,1,6.139884552226255,6.511745329644728,6.511745329644728,6.591673732008658,440,2,0.0,0.0
417,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,BrkTil,4,3,3,4,3,3,1,0,0,0,0,0,3,3,0,0,1,4,1,3,0,4,4,1,0,0,1,0,1,0,1918,1950,1918,13818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.872836175025724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.465908118654584,10.017753298664472,0.0,7.029087564149662,1,1,4,10,1,5.493061443340548,7.223295679562314,7.223295679562314,7.134890851565884,864,3,0.0,0.0
418,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,3,3,0,1,1,5,1,3,0,0,4,1,0,0,1,0,1,0,1940,1950,1940,13604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.034387929915503,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,9.007121989469242,0.0,5.746203190540153,0,1,3,7,1,6.09807428216624,6.6293632534374485,6.6293632534374485,5.937536205082426,240,1,0.0,0.0
419,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,4,1,3,0,2,6,1,0,0,1,0,1,0,1968,1968,1968,14791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.963189985870238,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.189654742026425,9.042040056544483,0.0,6.654152520183219,1,0,3,6,1,5.641907070938114,6.963189985870238,6.963189985870238,0.0,304,1,4.454347296253507,0.0
420,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,PConc,4,3,4,4,3,4,0,0,1,0,0,0,3,3,0,2,1,6,4,4,0,0,6,3,0,0,0,1,1,0,1997,1998,1997,14184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0.0,7.20414929203594,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3694478524670215,8.862341963516347,5.303304908059076,7.177782416195197,0,0,2,8,2,3.58351893845611,7.20414929203594,7.20414929203594,0.0,784,4,0.0,0.0
421,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,CBlock,4,4,3,4,4,3,0,1,0,0,0,0,3,3,0,2,1,5,1,3,0,3,6,3,0,0,1,0,1,0,1977,2000,1977,14396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.3796321526095525,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.248495242049359,9.719324300862802,4.844187086458591,7.1284959456800365,1,0,3,8,1,5.877735781779639,7.3796321526095525,7.3796321526095525,0.0,529,2,0.0,5.484796933490655
422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,0,1,1,1,3,0,0,6,2,0,0,1,0,1,0,1954,1954,1954,13910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,6.8966943316227125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.61512051684126,9.987415012471414,0.0,0.0,0,0,2,4,1,6.8966943316227125,6.8966943316227125,6.8966943316227125,0.0,520,2,0.0,0.0
423,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,3,6,3,0,0,1,0,1,0,1998,1998,1998,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.875119281040293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.394449154672439,9.127067452782361,6.161207321695077,6.894670039433482,1,1,4,8,1,6.184148890937483,7.293697720601438,7.293697720601438,7.057036981697891,696,3,4.204692619390966,0.0
424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,3,0,2,1,2,1,3,0,4,6,2,0,0,1,0,1,0,1956,1956,1956,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.087573705557973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.290459441148391,9.105090961257085,4.31748811353631,6.424869023905388,1,0,2,6,1,6.364750756851911,7.087573705557973,7.087573705557973,0.0,297,1,3.8066624897703196,0.0
425,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,4,3,3,4,0,1,0,0,0,0,3,3,0,1,1,1,1,3,0,4,4,1,0,0,0,1,1,0,1946,1992,1947,14488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.237059026124737,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.12533508671429,0.0,0.0,2,1,3,6,1,6.480044561926653,6.480044561926653,6.56244409369372,6.52649485957079,240,1,0.0,0.0
426,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,4,3,0,3,6,3,0,0,1,0,1,0,1989,1989,1989,14457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0.0,7.405495663199472,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.248495242049359,9.45727857185611,4.983606621708336,7.325807502595773,1,0,2,5,1,0.0,7.325807502595773,7.405495663199472,0.0,569,2,0.0,4.394449154672439
427,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,0,4,1,0,0,1,0,1,0,1957,1957,1964,14061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.811244378601294,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.356708826689592,9.058819564334941,0.0,5.666426688112432,0,0,3,5,1,6.429719478039138,6.811244378601294,6.811244378601294,0.0,352,1,0.0,0.0
428,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,0,6,2,0,0,1,0,1,0,2007,2007,2007,13757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.097548850614793,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.174387269895637,8.81922185757494,4.6913478822291435,6.499787040655854,0,0,2,6,1,6.300785794663244,7.097548850614793,7.097548850614793,0.0,628,2,4.007333185232471,4.663439094112067
429,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,3,0,2,1,6,2,3,0,3,6,1,0,0,1,0,1,0,1988,1988,1988,14304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.253470382684528,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.875197323201151,9.346443454968522,0.0,6.913737350659685,1,0,3,6,1,5.961005339623274,7.239214973779806,7.253470382684528,0.0,576,2,0.0,0.0
430,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,5,1,3,0,0,4,1,0,0,0,1,1,0,1971,1971,1971,14061.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.895682697747868,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.091042453358316,7.427144133408616,5.4510384535657,5.961005339623274,0,1,2,4,1,4.574710978503383,6.182084906716632,6.182084906716632,6.22455842927536,264,1,0.0,0.0
431,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,0,1920,1998,1978,14123.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.089243155027514,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.628197749459149,0.0,0.0,0,0,4,7,1,6.804614520062624,6.804614520062624,6.9930151229329605,4.709530201312334,0,0,4.59511985013459,0.0
432,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,5,1,3,1,0,4,1,0,0,0,1,1,0,1971,1971,1971,13726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.2196420401307355,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2188758248682006,7.560601162768557,5.932245187448011,6.156978985585555,0,1,2,6,1,5.68697535633982,6.641182169740591,6.641182169740591,6.398594934535208,440,2,3.6109179126442243,5.484796933490655
433,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,3,6,3,0,0,1,0,1,0,1997,1998,1997,14061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.380879035564116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.61512051684126,9.290998274993637,0.0,0.0,1,1,3,7,1,6.831953565565855,6.831953565565855,6.831953565565855,6.520621127558696,470,2,3.6109179126442243,0.0
434,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,4,3,4,4,3,4,0,1,0,0,0,0,0,0,0,2,1,5,3,3,0,0,0,0,0,0,0,1,1,0,1972,1972,1978,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.447305862541213,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.091042453358316,7.544861068658458,0.0,6.206575926724928,0,0,1,3,1,4.912654885736052,6.447305862541213,6.447305862541213,0.0,0,0,0.0,4.48863636973214
435,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,5,6,3,3,0,3,6,2,0,0,1,0,1,0,1996,1996,1996,14335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.415776975415394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.784189633918261,9.275003885301905,0.0,5.955837369464831,1,1,3,6,1,4.2626798770413155,6.684611727667927,6.71901315438526,6.727431724850855,550,2,4.127134385045092,5.0689042022202315
436,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,BrkTil,2,3,3,2,3,3,1,0,0,0,0,0,3,3,0,2,1,1,1,3,0,0,4,1,0,0,0,1,1,0,1920,1950,1990,13422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.020190708311925,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.713572066704308,8.38958706681109,0.0,0.0,0,0,2,6,1,6.47543271670409,6.47543271670409,6.5998704992128365,5.953243334287785,440,2,0.0,0.0
